title|url|text
Comment consulter le solde de mes comptes ?|https://www.cmb.fr/reseau-bancaire-cooperatif/web/aide/faq?question=comment-connaitre-solde-mes-comptes|"Vous pouvez consulter vos comptes sur votre espace client, depuis votre appli CMB ou depuis le site internet. Depuis l'appli CMB Connectez-vous à votre appli CMB. Vous visualisez immédiatement le solde de votre compte chèques. Pour votre épargne, cliquez sur ""TOUTE MON ÉPARGNE"", juste en dessous de ""MES RACCOURCIS CARTE"" : vous accédez ainsi au solde de vos différents livrets d'épargne. Depuis le site internet cmb.fr Une fois connecté, votre tableau de bord s'affiche. En un coup d’œil, vous visualisez, au centre, vos comptes et votre épargne. Pour votre compte, le solde s'affiche automatiquement. Pour votre épargne, cliquez sur ""TOUTE MON EPARGNE"" pour accéder au solde de vos livrets et placements."
"Qu'est ce qu'une ""alerte"" Bud'JET?"|https://www.cmb.fr/reseau-bancaire-cooperatif/web/aide/faq?question=est-quune-alerte-budjet|"Si vous recevez une ""alerte"" Bud'JET, cela signifie qu'un événement lié au compte que vous avez paramétré sous Bud'JET vient de se produire :  Un prélèvement Ou un virement par exemple."
"Qu'est ce que ""l'info solde"" Bud'JET ?"|https://www.cmb.fr/reseau-bancaire-cooperatif/web/aide/faq?question=est-que-info-solde-budjet|"Votre ""info solde"" Bud'JET vous informe du solde de votre compte quand vous en avez besoin.  Vous choisissez les jours et la tranche horaire que vous souhaitez pour recevoir cette information.  Vous pouvez également choisir le canal par lequel vous souhaitez la recevoir : par push notification ou par e-mail."
Comment connaître mon solde automatiquement avec Bud'JET?|https://www.cmb.fr/reseau-bancaire-cooperatif/web/aide/faq?question=comment-connaitre-solde-automatiquement-budjet|"Votre ""info solde"" vous informe du solde de votre compte quand vous en avez besoin.  Vous choisissez les jours et la tranche horaire que vous souhaitez pour recevoir cette information.  Vous pouvez également choisir le canal par lequel vous souhaitez la recevoir : par push notification ou par e-mail."
Pourquoi activer la catégorisation automatique ?|https://www.cmb.fr/reseau-bancaire-cooperatif/web/aide/faq?question=pourquoi-activer-categorisation-automatique|"En activant la visualisation de la catégorisation automatique de vos opérations, vous disposez d'un outil de gestion de budget simple et pratique. Vous pouvez également créer des hashtags pour suivre des budgets personnalisés. La catégorisation vous permet :  D'avoir un aperçu visuel de la répartition de vos dépenses et revenus dans votre ""Détail compte"".  D'avoir la répartition précise de vos opérations par catégorie, sous-catégorie et hashtag via l'onglet ""Mon budget"" de votre tableau de bord ou dans ""PARAMETRAGE"".  À savoir : Vous pouvez également comparer sur différentes périodes la répartition de vos dépenses et revenus pour connaître leur évolution."
Quelles sont les catégories existantes ?|https://www.cmb.fr/reseau-bancaire-cooperatif/web/aide/faq?question=sont-categories-existantes|"Vous visualisez la répartition de vos dépenses et revenus catégorisés automatiquement dans 5 grandes catégories :  ""Ressources"" ""Mes charges fixes"" ""Mon quotidien"" ""Mouvements d'épargne"" ""À catégoriser"""
Comment catégoriser une dépense ou un revenu ?|https://www.cmb.fr/reseau-bancaire-cooperatif/web/aide/faq?question=comment-categoriser-depense-un-revenu|"Vos opérations sont automatiquement catégorisées et sous-catégorisées. Pour activer la visualisation de cette répartition, vous devez activer le service dans l'onglet ""Mon budget"" de votre tableau de bord ou dans ""PARAMETRAGE"".   Si toutefois vous souhaitez changer la catégorie ou la sous-catégorie d'une opération, il vous suffit de cliquer sur l'opération. La liste des catégories et sous-catégories s'affichera et vous sélectionnerez celle que vous souhaitez.  À savoir : Le service apprend et enregistre directement vos modifications pour les appliquer sur les prochaines opérations identiques."
Comment créer des catégories personnalisées ?|https://www.cmb.fr/reseau-bancaire-cooperatif/web/aide/faq?question=comment-creer-categories-personnalisees|"Pour ajouter des catégories personnalisées, vous pouvez créer des hashtags. Depuis votre ""Détail compte"", cliquez sur une opération. Attribuez-lui le hashtag que vous souhaitez. Vous pouvez ainsi suivre un budget personnalisé."
Comment renommer une catégorie ?|https://www.cmb.fr/reseau-bancaire-cooperatif/web/aide/faq?question=comment-renommer-categorie|"Vous ne pouvez pas renommer une catégorie vous-même.  Par contre, pour suivre un budget spécifique, pensez à créer des catégories personnalisées à l'aide des hashtags.  Depuis votre ""Détail compte"", cliquez sur une opération et attribuez-lui le hashtag que vous souhaitez."
A quoi sert le hashtag ?|https://www.cmb.fr/reseau-bancaire-cooperatif/web/aide/faq?question=a-quoi-sert-hashtag|"Le hashtag vous permet d'identifier les opérations liées à un même évènement, ""vacances"" par exemple.  Ainsi, en plus des catégories et sous-catégories automatiquement attribuées, vous pouvez suivre le budget alloué à cet évènement. Vous pouvez également suivre les catégories et sous-catégories que vous souhaitez en créant le hashtag correspondant."
Comment ajouter un hashtag ?|https://www.cmb.fr/reseau-bancaire-cooperatif/web/aide/faq?question=comment-ajouter-hashtag|"Vous pouvez créer des hashtags en toute simplicité :  Depuis votre ""Détail compte"", cliquez sur une opération. Attribuez-lui le hashtag que vous souhaitez."
Comment télécharger un RIB ou IBAN ?|https://www.cmb.fr/reseau-bancaire-cooperatif/web/aide/faq?question=comment-obtenir-rib-iban-depuis-espace-client-ligne|"Vous pouvez télécharger un RIB ou IBAN depuis votre espace client, sur l'appli CMB ou sur le site internet. Depuis l'appli CMB Une fois connecté à l'appli CMB, sélectionnez le raccourci ""RIB"" situé sous le compte concerné par votre demande de RIB. Pour des raisons de sécurité, cette action nécessite un contrôle renforcé. Validez cette opération avec votre code de sécurité à 5 chiffres, votre empreinte ou la reconnaissance faciale. Votre IBAN/BIC apparaît et vous pouvez le copier, le télécharger au format pdf ou le partager via les applications compatibles de votre téléphone ou tablette. Depuis le site internet cmb.fr Sur la page d'accueil, en-dessous du solde de votre compte chèques, vous accédez au raccourci ""RIB"" (Pas besoin d'aller dans le menu de gauche). Cliquez sur le raccourci ""RIB"" présent sous le compte qui vous intéresse. Vous accédez au ""Détail compte"". Cliquez à nouveau sur le raccourci ""RIB"" présent en dessous du solde de votre compte ou cliquez sur ""Editer un IBAN/BIC"" au niveau des ""Actions"". Cette opération sera validée par la saisie d'un code reçu par SMS (Ne communiquez jamais par téléphone les codes que nous vous avons transmis). À savoir : Découvrez la procédure en images grâce à notre tutoriel ""Télécharger un RIB"" à partir de votre espace client sur le site cmb.fr."
Puis-je ajouter un bénéficiaire en ligne ?|https://www.cmb.fr/reseau-bancaire-cooperatif/web/aide/faq?question=puis-je-ajouter-beneficiaire-ligne|"Oui, vous pouvez ajouter un bénéficiaire en ligne, en France et dans 15 autres pays :  Allemagne, Autriche, Belgique, Espagne, Danemark, Finlande, Irlande, Islande, Italie, Norvège, Pays-Bas, Portugal, Royaume-Uni, Suède, Suisse.  Vous devez enregistrer ses coordonnées bancaires (RIB ou IBAN-BIC pour la France, IBAN-BIC pour les 15 autres pays).  Pour des raisons de sécurité, nous vous demandons de valider cette opération par un code à 6 chiffres que nous vous envoyons par SMS ou par message vocal sur votre téléphone fixe.  Bien entendu, vous pouvez modifier en ligne et à tout moment votre liste de bénéficiaires. Une fois connecté à votre espace client, vous pouvez gérer vos bénéficiaires par le menu « VIREMENTS » puis ""Mes bénéficiaires"".  Pour un bénéficiaire dans un autre pays, contactez votre conseiller.    À savoir : Pensez également à associer votre mobile à votre espace client : la création du nouveau bénéficiaire se fait alors en temps réel ; sinon, vous devrez attendre 48h."
Comment réaliser un virement vers l'étranger ?|https://www.cmb.fr/reseau-bancaire-cooperatif/web/aide/faq?question=comment-realiser-virement-linternational-virement-sepa-international|"Vous pouvez effectuer un virement vers l'étranger depuis votre espace client sur le site internet. Cliquez à gauche sur ""VIREMENTS-Gérer mes virements et mes bénéficiaires"". Trois onglets vous sont proposés en haut de page : sélectionnez ""Nouveau virement"". Sélectionner le compte à débiter parmi vos comptes ou les comptes sur lesquels vous avez une procuration (comptes mandataires). Sélectionner le compte à créditer : À sélectionner parmi vos bénéficiaires déjà enregistrés Ou à définir en saisissant ses coordonnées IBAN-BIC : l’enregistrement d’un nouveau bénéficiaire est possible en ligne si votre bénéficiaire réside dans les pays suivants : Autriche, Belgique, Suisse, Allemagne, Danemark, Espagne, Finlande, France Royaume-Uni, Irlande, Islande, Italie, Hollande, Norvège, Portugal, Suède. Sinon, merci de contacter votre conseiller. Indiquez le montant exprimé dans la devise de votre choix, Indiquez le motif du virement (texte libre), Choisissez le type de frais : Par défaut, les frais sont Partagés (SHA) : le donneur d'ordre paie les frais de sa banque, le bénéficiaire paie ceux de la sienne. À la charge du bénéficiaire (BEN) : tous les frais sont à la charge du bénéficiaire. À votre charge (OUR) : tous les frais sont à la charge du donneur d'ordre, ce type de frais entraîne une surfacturation de l'ordre."
Comment ajouter un nouveau bénéficiaire ?|https://www.cmb.fr/reseau-bancaire-cooperatif/web/aide/faq?question=comment-ajouter-nouveau-beneficiaire|"Vous pouvez ajouter le RIB/IBAN d'un nouveau bénéficiaire depuis l'appli CMB ou depuis votre espace client sur le site internet. Ajouter depuis l'appli CMB, en temps réel En bas de l'écran, cliquez sur ""Virement"" , puis sélectionnez ""Mes bénéficiaires"". Cliquez sur ""Ajouter un bénéficiaire"" en bas de l'écran et remplissez les caractéristiques du bénéficiaire. Renseignez votre code de sécurité à 5 chiffres puis cliquez sur ""Valider"". Vous pouvez également visualiser le tutoriel ""Virements : comment ajouter un nouveau bénéficiaire depuis l'appli CMB"". Ajouter depuis votre espace client sur le site internet cmb.fr, sous 72h (si le bénéficiaire a son compte au CMB, l'ajout est instantané) Cliquez à gauche sur ""VIREMENTS"". Trois onglets vous sont proposés en haut de page : sélectionnez ""Mes bénéficiaires"". Cliquez ensuite sur le bouton rouge ""Ajouter un bénéficiaire"" et remplissez les caractéristiques du bénéficiaire. Il est possible de préciser les libellés sur le compte à débiter et sur le compte à créditer. Vous pouvez également visualiser le tutoriel ""Virements : comment ajouter un nouveau bénéficiaire depuis le site cmb.fr"". À savoir :  Vous pouvez ajouter un bénéficiaire en ligne en France et dans 15 autres pays : Autriche, Belgique, Suisse, Allemagne, Danemark, Espagne, Finlande, Royaume-Uni, Irlande, Islande, Italie, Hollande, Norvège, Portugal, Suède.  Si le pays du bénéficiaire n’est pas dans la liste, veuillez prendre contact avec votre conseiller."
Quels sont les avantages du virement instantané ?|https://www.cmb.fr/reseau-bancaire-cooperatif/web/aide/faq?question=virement-instantane-quest-ce-cest|Le virement instantané ou encore paiement instantané est un virement en temps réel. Dès la validation du virement, moins de 10 secondes suffisent pour que les fonds soient crédités sur le compte du bénéficiaire.  Voici les caractéristiques du virement instantané :   Virement gratuit (1)  Virement instantané en euros Fonds utilisables en 10 secondes Disponible 24 heures sur 24, 7 jours sur 7, 365 jours et jours fériés compris Irrévocable Virement possible entre deux comptes français sous réserve que l’établissement bancaire du bénéficiaire soit ouvert au paiement instantané.  (1) Ces Services sont soumis au respect des dispositions des Conditions Générales des Comptes en vigueur et notamment aux conditions Générales applicables à la convention de compte de dépôt et aux Services de Banque à Distance. Tarification selon Conditions Tarifaires en vigueur.
Quel montant maximum puis-je envoyer par virement instantané ?|https://www.cmb.fr/reseau-bancaire-cooperatif/web/aide/faq?question=montant-maximum-puis-je-envoyer-virement-instantane|Le virement instantané vous permet d'envoyer jusqu'à 15 000 €.  Pensez à vérifier également vos plafonds de virement dans votre espace client.
Que se passe-t-il si mon virement instantané est rejeté ?|https://www.cmb.fr/reseau-bancaire-cooperatif/web/aide/faq?question=se-passe-t-il-si-virement-instantane-est-rejete|En cas de rejet interbancaire du virement instantané, vous recevrez un mail pour vous prévenir que votre opération n’a pas pu aboutir.
Comment transmettre mon contrat d'assurance-vie ?|https://www.cmb.fr/reseau-bancaire-cooperatif/web/aide/faq?question=comment-transmettre-contrat-assurance-vie-2784|Pour transmettre votre contrat d'assurance-vie, il convient de rédiger avec précision la clause bénéficiaire du contrat d'assurance-vie. C'est en effet elle qui détermine à qui sera transmis le capital du contrat en cas de décès.  À savoir : Votre conseiller peut vous accompagner : n'hésitez pas à le contacter.
L'assurance-vie est-elle soumise à l'impôt sur le revenu ?|https://www.cmb.fr/reseau-bancaire-cooperatif/web/aide/faq?question=assurance-vie-soumise-limpot-revenu-2785|En assurance-vie, lors d'un retrait (rachat), seule la plus-value du contrat est soumise à l'impôt, jamais le capital versé sur le contrat.  De plus, si le contrat a plus de 8 ans, cette plus-value bénéficie d'un abattement annuel de 4 600 € pour une personne seule avant soumission à l'impôt (9 200 € pour un couple soumis à imposition commune).
Puis-je clôturer mon contrat d'assurance-vie ?|https://www.cmb.fr/reseau-bancaire-cooperatif/web/aide/faq?question=puis-je-cloturer-contrat-assurance-vie-2786|Oui, vous pouvez clôturer votre contrat d'assurance-vie. Il suffit pour cela d'en faire la demande à votre conseiller.
Les contrats d'assurance-vie sont-ils plafonnés ?|https://www.cmb.fr/reseau-bancaire-cooperatif/web/aide/faq?question=contrats-assurance-vie-plafonnes-2787|Non, les versements sur un contrat d'assurance-vie ne sont pas plafonnés.
Quelles sont les solutions lorsque mon contrat d'épargne retraite arrive à échéance ?|https://www.cmb.fr/reseau-bancaire-cooperatif/web/aide/faq?question=sont-solutions-lorsque-contrat-depargne-retraite-arrive-a-echeance-2789|Une rente versée à vie et la sortie en capital sont les solutions de dénouement pour votre contrat d'épargne retraite.  L'option de sortie d'un contrat d'épargne retraite dépend, tout d'abord, de la nature du contrat et, ensuite, de paramètres plus personnels.  En effet, certains contrats ne proposent qu'une seule option de sortie. C’est le cas par exemple du contrat Madelin.  Pour les contrats qui proposent les deux options de sortie, comme le PERIN, le choix se fait en fonction de différents éléments.   À savoir : Pour faire le choix le plus judicieux et le plus adapté à votre situation, rapprochez-vous de votre conseiller.
Si mon projet immobilier ne se concrétise pas, que faire de mon Plan Épargne Logement (PEL) ?|https://www.cmb.fr/reseau-bancaire-cooperatif/web/aide/faq?question=si-projet-immobilier-se-concretise-pas-que-faire-mon-pel-2791|Si votre achat immobilier ne se concrétise pas, vous pouvez clôturer votre Plan Épargne Logement (PEL) : ainsi, vous pouvez récupérer le capital à tout moment et l’utiliser pour tout autre projet. Selon la date de clôture de votre Plan Épargne Logement (PEL) , 3 situations s'offrent à vous : En cas de clôture avant la fin des 2 ans, les intérêts sont recalculés au taux du Compte Épargne Logement (CEL) et vous perdez les droits à prêts en cours d'acquisition.  En cas de clôture entre le jour de ses 2 ans et avant le 3ème anniversaire, le taux du Plan Épargne Logement (PEL) est maintenu mais vous perdez les droits à prêts en cours d'acquisition.  En cas de clôture entre le jour de ses 3 ans et avant le 4ème anniversaire, le taux du Plan Épargne Logement (PEL) reste maintenu ainsi que les droits acquis ; toutefois, la prime sera réduite de moitié en cas de prêt Plan Épargne Logement (PEL). À savoir : Si votre projet immobilier n'aboutit pas, vous pouvez également laisser votre Plan Épargne Logement (PEL) ouvert.
Si j'ai besoin d'argent avant l'échéance, puis-je modifier mon Plan d'Épargne Logement (PEL) ?|https://www.cmb.fr/reseau-bancaire-cooperatif/web/aide/faq?question=si-ai-besoin-argent-avant-lecheance-puis-je-modifier-pel-2793|Oui, vous pouvez transformer votre Plan d'Épargne Logement (PEL) en Compte Épargne Logement (CEL) à tout moment.  Toutefois, les intérêts acquis au taux du Plan d'Épargne Logement (PEL) seront recalculés au taux du Compte Épargne Logement (CEL) depuis l'origine du contrat Plan Épargne Logement (PEL). Ainsi, il est parfois plus intéressant de clôturer le Plan d'Épargne Logement (PEL) et de transférer les fonds sur le Compte Épargne Logement (CEL) (dans la limite du plafond de 15 300 €).
Quels avantages offrent les droits à prêt ?|https://www.cmb.fr/reseau-bancaire-cooperatif/web/aide/faq?question=avantages-offrent-droits-pret-2794|Les droits à prêt concernent les personnes titulaires d'un Compte Épargne Logement (CEL) ou d'un Plan Épargne Logement (PEL).  Ces personnes bénéficient, après une phase d'épargne, de la possibilité d'obtenir un prêt à des conditions avantageuses.  Le montant des droits à prêts correspond à l’ensemble des intérêts perçus.  Ces intérêts sont transférables au profit de ses enfants, de son conjoint ou d'un membre de sa famille ou de la famille de son conjoint.
Le Plan Épargne Action petite et moyenne entreprise (PEA PME) est-il imposable ?|https://www.cmb.fr/reseau-bancaire-cooperatif/web/aide/faq?question=pea-pme-imposable-2797|L'imposition du Plan d'Épargne en Actions PME (PEA PME) dépend de sa durée de conservation. Si le Plan d'Épargne en Actions PME (PEA PME) est conservé au minimum 5 ans, il n'est pas imposable (hors prélèvements sociaux).
Mon épargne risque-t-elle d'être bloquée pendant plusieurs années ?|https://www.cmb.fr/reseau-bancaire-cooperatif/web/aide/faq?question=mon-epargne-risque-t-elle-detre-bloquee-pendant-plusieurs-annees-2800|Oui, certaines épargnes (comme l'assurance-vie ou le Plan Epargne en Actions (PEA) par exemple) exigent une durée minimale de placement si vous voulez profiter des avantages fiscaux.  De façon plus générale, il est conseillé de respecter les durées indiquées sur les produits d'épargne et ainsi de bloquer votre épargne pendant quelques années pour optimiser vos placements.
Comment fonctionne la gestion déléguée ?|https://www.cmb.fr/reseau-bancaire-cooperatif/web/aide/faq?question=comment-fonctionne-gestion-deleguee-2801|La sélection des supports d'investissement de son contrat d'assurance-vie requiert du temps et des compétences financières.  Pour ceux qui n'ont aucune connaissance financière ou qui manquent de temps, l’idéal est de la confier à des spécialistes : ce service s’appelle la gestion déléguée. La sélection des supports d’investissement de votre contrat, comme les arbitrages, sont réalisés par des experts.
En choisissant la gestion déléguée, ai-je un droit de regard sur les opérations ?|https://www.cmb.fr/reseau-bancaire-cooperatif/web/aide/faq?question=choisissant-gestion-deleguee-ai-je-droit-regard-operations-2802|En choisissant la gestion déléguée, vous pouvez consulter à tout moment votre espace client afin de suivre l’évolution de votre contrat :  Valorisation Répartition Détail des opérations d’achat et de vente réalisées par les experts.  Vous recevez un avis à chaque opération réalisée, soit par courrier postal, soit dans votre coffre-fort. Des reportings de gestion sont également mis à votre disposition selon une périodicité fixe.
Ma carte a été avalée par le distributeur automatique : que dois-je faire ?|https://www.cmb.fr/reseau-bancaire-cooperatif/web/aide/faq?question=carte-a-avalee-un-distributeur-automatique-billets-que-dois-je-faire|Par mesure de sécurité, au-delà de trois essais de code erronés, votre carte est avalée par le distributeur automatique de billets. Ne vous inquiétez pas.  Pour récupérer votre carte, présentez-vous dans les 48 heures suivant l'incident dans l'établissement bancaire dont dépendait le distributeur automatique de billets muni(e) d'un justificatif d'identité. À savoir : Si votre carte ne peut être réactivée, demandez la fabrication d'une nouvelle carte à votre conseiller.
Le code confidentiel de ma carte peut-il être modifié ?|https://www.cmb.fr/reseau-bancaire-cooperatif/web/aide/faq?question=code-confidentiel-ma-carte-bancaire-peut-il-etre-modifie|Non, le code confidentiel de votre carte ne peut pas être modifié. En effet, un code confidentiel est attribué pour chaque carte émise. Vous ne pouvez pas choisir votre code lors de la fabrication de la carte. Par contre, si vous possédez plusieurs cartes, vous pouvez demander à votre conseiller de conserver un code identique pour toutes vos cartes.
