Title|URL|Text
Après opposition, quand vais-je recevoir ma nouvelle carte bancaire ?|https://www.cmso.com/reseau-bancaire-cooperatif/web/aide/faq?question=apres-opposition-quand-vais-je-recevoir-nouvelle-carte-bancaire|Une fois l'opposition en ligne réalisée, une nouvelle carte bancaire va être automatiquement fabriquée.  Votre nouvelle carte sera disponible dans un délai maximum de 8 jours. Vous recevrez votre code confidentiel par courrier, votre carte sera à retirer en agence.
Comment commander un chéquier ?|https://www.cmso.com/reseau-bancaire-cooperatif/web/aide/faq?question=comment-commander-chequier|"Vous pouvez commander un chéquier uniquement depuis votre espace client sur le site internet. Vous ne pouvez pas commander de chéquier depuis votre appli. Quelques étapes suffisent pour réaliser simplement votre commande en ligne : Dans le menu, cliquez sur ""MES MOYENS DE PAIEMENT"", puis ""Commande de chéquier"".  Suivez ensuite les instructions en cliquant sur ""Accéder à la fonctionnalité""."
Comment télécharger un RIB ou IBAN ?|https://www.cmso.com/reseau-bancaire-cooperatif/web/aide/faq?question=comment-telecharger-rib-iban|"Vous pouvez télécharger un RIB ou IBAN depuis votre espace client, sur l'appli CMSO ou sur le site internet. Depuis l'appli CMSO Une fois connecté à l'appli CMSO, sélectionnez le raccourci ""RIB"" situé sous le compte concerné par votre demande de RIB. Pour des raisons de sécurité, cette action nécessite un contrôle renforcé. Validez cette opération avec votre code de sécurité à 5 chiffres, votre empreinte ou la reconnaissance faciale. Votre IBAN/BIC apparaît et vous pouvez le copier, le télécharger au format pdf ou le partager via les applications compatibles de votre téléphone ou tablette. Depuis le site internet cmso.com Sur la page d'accueil, en-dessous du solde de votre compte chèques, vous accédez au raccourci ""RIB"" (Pas besoin d'aller dans le menu de gauche). Cliquez sur le raccourci ""RIB"" présent sous le compte qui vous intéresse. Vous accédez au ""Détail compte"". Cliquez à nouveau sur le raccourci ""RIB"" présent en dessous du solde de votre compte ou cliquez sur ""Editer un IBAN/BIC"" au niveau des ""Actions"". Cette opération sera validée par la saisie d'un code reçu par SMS (Ne communiquez jamais par téléphone les codes que nous vous avons transmis). À savoir : Découvrez la procédure en images grâce à notre tutoriel ""Télécharger un RIB"" à partir de votre espace client sur le site cmso.com."
Comment contacter l'assistance dépannage auto ?|https://www.cmso.com/reseau-bancaire-cooperatif/web/aide/faq?question=ai-besoin-contacter-assistance-depannage-comment-faire|"Pour être accompagné lors d'une demande de dépannage, contactez l'assitance à ce numéro : 09 70 80 94 17 (appel non surtaxé), numéro disponible 7 jours sur 7, 24 heures sur 24. Sur le serveur vocal, choisissez ""assistance""."
Puis-je annuler un paiement Paylib ?|https://www.cmso.com/reseau-bancaire-cooperatif/web/aide/faq?question=puis-je-annuler-paylib|Non. Lorsque vous avez validé l'envoi de votre paiement Paylib, vous ne pouvez plus l'annuler.  Soyez donc vigilant et vérifiez bien toutes les informations de votre paiement Paylib avant la validation : montant, motif, N° de téléphone de votre bénéficiaire... À savoir : L'envoi d'un paiement Paylib correspond à un virement ; ainsi, comme pour n’importe quel virement, vous avez la possibilité de rappeler vos fonds en contactant votre conseiller.
Pour un déplacement à l'étranger, la carte verte est-elle obligatoire ?|https://www.cmso.com/reseau-bancaire-cooperatif/web/aide/faq?question=dans-quel-cas-la-carte-verte-reste-t-elle-obligatoire|La plaque d’immatriculation française vaut présomption d’assurance dans l’espace économique européen. Vous n’avez pas besoin de Carte internationale d’assurance automobile (IMIC) pour circuler dans les 35 pays suivants : Allemagne, Autriche, Belgique, Bosnie Herzégovine, Bulgarie, Chypre, Croatie, Danemark, Espagne, Estonie, Finlande, Grande-Bretagne, Grèce, Hongrie, Irlande, Islande, Italie, Grand-Duché du Luxembourg, Lettonie, Liechtenstein, Lituanie, Malte, Monténégro, Norvège, Pays-Bas, Pologne, Portugal, Principauté d’Andorre, République Slovaque, République Tchèque, Roumanie, Serbie, Slovénie, Suède, Suisse. Attention : la Carte internationale d’assurance automobile (IMIC) est obligatoire pour circuler avec votre véhicule immatriculé en France sur les territoires des pays suivants : Albanie, Azerbaïdjan, Maroc, Moldavie, République de Macédoine du Nord, Tunisie, Turquie, Ukraine. Sans ce document, vous ne pourrez pas entrer sur ces territoires. Prenez contact avec votre conseiller si vous vous rendez dans ces pays. À savoir : pour circuler avec votre véhicule en dehors des pays du « système carte verte », par exemple en Algérie, vous devrez souscrire une assurance frontière avant ou en entrant dans le pays.
Puis-je obtenir un remboursement d'achat si le règlement a été effectué avec une carte virtuelle ?|https://www.cmso.com/reseau-bancaire-cooperatif/web/aide/faq?question=puis-je-obtenir-remboursement-achat-mon-e-commercant-si-reglement-a-effectue-avec-numero-carte-virtuelle|Oui.  Un remboursement est toujours possible avec Virtualis, même si la date de validité de votre numéro virtuel est dépassée.
Quel montant maximum peut-on envoyer avec Paylib entre amis ?|https://www.cmso.com/reseau-bancaire-cooperatif/web/aide/faq?question=montant-maximum-peut-on-envoyer-paylib-entre-amis|"Avec ""Paylib entre amis"", vous pouvez saisir au maximum un montant de : 400 € par opération.  Les plafonds d’utilisation du service ""Paylib entre amis"" sont ceux de vos virements, mentionnés dans votre appli mobile (rubrique ""Mes virements"")."
Quel montant maximum puis-je envoyer par virement instantané ?|https://www.cmso.com/reseau-bancaire-cooperatif/web/aide/faq?question=montant-maximum-puis-je-envoyer-virement-instantane|Le virement instantané vous permet d'envoyer jusqu'à 15 000 €.  Pensez à vérifier également vos plafonds de virement dans votre espace client.
Comment enregistrer ou supprimer mon smartphone comme appareil de confiance ?|https://www.cmso.com/reseau-bancaire-cooperatif/web/aide/faq?question=comment-associer-mobile-mon-espace-client-7361|"Enregistrer mon smartphone comme appareil de confiance Pour pouvoir utiliser l’appli CMSO, il est obligatoire d'enregistrer votre mobile comme appareil de confiance. Tous les utilisateurs peuvent enregistrer leur mobile comme appareil de confiance par réception d'un courrier à domicile. Découvrez notre tutoriel détaillé ""Enregistrer votre appareil de confiance par courrier"". Supprimer mon smartphone comme appareil de confiance Pour supprimer votre terminal de confiance actuel, connectez-vous à votre espace client sur le site internet cmso.com. Vous ne pouvez pas supprimer votre terminal de confiance depuis l'appli CMSO. Cliquez sur ""Paramétrage"", puis ""Ma sécurité bancaire"" et ""Mes terminaux de confiance"". Sur cet écran, en fonction de règles de sécurité, vous pouvez avoir accès à la fonctionnalité ""supprimer ce terminal"". Si la fonctionnalité n'apparaît pas, contactez l'assistance Banque à Distance, au 09 69 320 440, accessible 7 jours sur 7, de 8h à 22h."
Le code confidentiel de ma carte peut-il être modifié ?|https://www.cmso.com/reseau-bancaire-cooperatif/web/aide/faq?question=code-confidentiel-ma-carte-bancaire-peut-il-etre-modifie|Non, le code confidentiel de votre carte ne peut pas être modifié. En effet, un code confidentiel est attribué pour chaque carte émise. Vous ne pouvez pas choisir votre code lors de la fabrication de la carte. Par contre, si vous possédez plusieurs cartes, vous pouvez demander à votre conseiller de conserver un code identique pour toutes vos cartes.
Comment changer mon mot de passe ?|https://www.cmso.com/reseau-bancaire-cooperatif/web/aide/faq?question=comment-changer-mot-passe|"Changez votre mot de passe depuis votre espace client sur le site internet :  Cliquez sur ""Paramétrages"", à gauche dans le menu. Dans la rubrique ""Ma Sécurité Bancaire"", sélectionnez ""Modifier mon mot de passe"". Renseignez ensuite votre mot de passe actuel, votre nouveau mot de passe et la confirmation de votre nouveau mot de passe. Cliquez sur le bouton ""Modifier mon mot de passe""."
Comment réaliser un virement vers l'étranger ?|https://www.cmso.com/reseau-bancaire-cooperatif/web/aide/faq?question=comment-realiser-virement-linternational-virement-sepa-international|"Vous pouvez effectuer un virement vers l'étranger depuis votre espace client sur le site internet. Cliquez à gauche sur ""VIREMENTS-Gérer mes virements et mes bénéficiaires"". Trois onglets vous sont proposés en haut de page : sélectionnez ""Nouveau virement"". Sélectionner le compte à débiter parmi vos comptes ou les comptes sur lesquels vous avez une procuration (comptes mandataires). Sélectionner le compte à créditer : À sélectionner parmi vos bénéficiaires déjà enregistrés Ou à définir en saisissant ses coordonnées IBAN-BIC : l’enregistrement d’un nouveau bénéficiaire est possible en ligne si votre bénéficiaire réside dans les pays suivants : Autriche, Belgique, Suisse, Allemagne, Danemark, Espagne, Finlande, France Royaume-Uni, Irlande, Islande, Italie, Hollande, Norvège, Portugal, Suède. Sinon, merci de contacter votre conseiller. Indiquez le montant exprimé dans la devise de votre choix, Indiquez le motif du virement (texte libre), Choisissez le type de frais : Par défaut, les frais sont Partagés (SHA) : le donneur d'ordre paie les frais de sa banque, le bénéficiaire paie ceux de la sienne. À la charge du bénéficiaire (BEN) : tous les frais sont à la charge du bénéficiaire. À votre charge (OUR) : tous les frais sont à la charge du donneur d'ordre, ce type de frais entraîne une surfacturation de l'ordre."
Puis-je utiliser la carte virtuelle Virtualis pour payer des règlements étalés sur plusieurs mois ?|https://www.cmso.com/reseau-bancaire-cooperatif/web/aide/faq?question=puis-je-utiliser-virtualis-payer-abonnement-reglements-etales-plusieurs-mois|Oui, Virtualis vous permet de régler des achats en plusieurs fois (ex : abonnement). Il faut alors adapter le montant et la durée de votre carte virtuelle Virtualis à cet achat : Le montant à saisir correspond au montant total de l'achat (12 mensualités par exemple pour un abonnement sur 12 mois). La durée de vie de votre carte Virtualis doit coïncider avec la durée totale des paiements (ou de votre abonnement).
Suite à la suppression de la carte verte, où retrouver les informations de mon contrat d’assurance véhicule ?|https://www.cmso.com/reseau-bancaire-cooperatif/web/aide/faq?question=suite-la-suppression-carte-verte-ou-retrouver-informations-mon-contrat-d-assurance-vehicule|À compter du 1er avril 2024, la carte verte disparaît pour l’ensemble des véhicules immatriculés (automobile, cyclo, moto, camping-car...). Il n’y a plus de vignette à apposer sur votre véhicule à compter de cette date. Une attestation d’assurance (aussi appelée Mémo Véhicule Assuré) vous sera transmise en même temps que vos documents contractuels (conditions générales et particulières) à chaque souscription ou avenant au contrat.  À savoir : Vous pouvez consulter le site https://www.fva-assurance.fr à tout moment, pour vérifier que votre véhicule y figure bien. Pour cela, munissez-vous de votre numéro et certificat d’immatriculation. Un serveur vocal est également disponible au 01 83 64 32 22. La preuve de l’assurance est apportée par la consultation du FVA, qui centralise l’ensemble des contrats d’assurance des véhicules du territoire français. Ce fichier est consultable par les forces de l’ordre lors de contrôles.
Dois-je régler la totalité du montant de mon voyage avec ma carte pour bénéficier des prestations d'assurance et d'assistance ?|https://www.cmso.com/reseau-bancaire-cooperatif/web/aide/faq?question=dois-je-regler-totalite-du-montant-mon-voyage-ma-carte-bancaire-beneficier-prestations-assurance-dassistance|Non, il n'est pas nécessaire de régler la totalité du coût de votre voyage pour profiter des prestations d'assurance et d'assistance : Pour les assurances, il suffit de payer tout ou partie du règlement avec votre carte pour que vous et votre famille bénéficiez des assurances.  Concernant l'assistance, le seul fait de posséder la carte permet d'utiliser les services d'assistance.
J'ai envoyé de l'argent à un ami avec Paylib. Dans quel délai recevra-t-il l'argent ?|https://www.cmso.com/reseau-bancaire-cooperatif/web/aide/faq?question=ai-envoye-de-argent-un-ami-paylib-dans-delai-recevra-t-il-argent|"Deux cas de figure se présentent :  Si votre bénéficiaire a déjà activé Paylib, il n'a rien à faire. Il recevra son paiement Paylib sous 3 jours maximum et probablement même en 10 secondes grâce au ""Paylib instantané"".   Si votre bénéficiaire n'est pas encore utilisateur de Paylib, il a 7 jours pour récupérer son paiement Paylib en renseignant son IBAN sur le site de Paylib. Ensuite, son compte bancaire sera crédité sous 2 à 3 jours."
Comment rechercher une opération sur mes comptes ?|https://www.cmso.com/reseau-bancaire-cooperatif/web/aide/faq?question=comment-rechercher-operation-mes-comptes|"Quelle que soit la période, l'outil de recherche vous permet de retrouver facilement une opération effectuée sur l'un de vos comptes : un virement, le paiement d'une facture, un prélèvement des impôts, vos chèques débités, etc.   Deux options de recherche sont possibles depuis votre espace client : en accès rapide pour une recherche simple, ou en recherche avancée avec des filtres afin d'affiner les résultats.  Depuis votre espace client sur le site internet :  Pour l'accès rapide Sélectionnez le compte concerné par la recherche.  Vous arrivez dans votre ""Détail compte"" où se trouve un champ de recherche avec une loupe.  Tapez vos mots-clés de recherche puis cliquez sur ""Rechercher"". Les résultats s'affichent alors juste en dessous. Pour la recherche avancée Cliquez sur ""Recherche avancée et export d'opérations"" en-dessous du bouton rouge ""Rechercher"". Deux critères sont alors proposés :  le libellé de l'opération et le montant de l'opération. Trois filtres de recherche sont à votre disposition : ""Comptes"", ""Période"" et ""Types d'opérations"". Vous avez la possibilité de télécharger le résultat. Exemple : Pour rechercher vos factures de téléphone depuis 1 an, saisissez le nom de votre prestataire téléphonique dans le libellé de l’opération et 1 an dans la période. Notez que vous n’êtes pas obligé de tout remplir pour lancer la recherche. Une partie des critères peut suffire pour retrouver l'opération. Puis lancez la recherche : les résultats apparaissent directement en bas de la page !   À savoir : Vous bénéficiez de ce service sur tous les comptes et livrets pour lesquels vous êtes titulaire, cotitulaire, représentant légal et mandataire, et cela, sans frais supplémentaires."
Comment visualiser mon tableau d'amortissement ?|https://www.cmso.com/reseau-bancaire-cooperatif/web/aide/faq?question=comment-visualiser-tableau-amortissement-2970|"Vous pouvez accéder à votre tableau d'amortissement dans votre Espace Projet Immo accessible depuis votre espace client sur le site internet. Nous vous guidons :  Sélectionnez ""MES CREDITS"" puis ""Mes prêts immobiliers"" puis ""Prêts en cours"". Choisissez le prêt concerné. Cliquez sur le bouton rouge ""voir le tableau d'amortissement""."
"Comment activer ou désactiver le paiement ""sans contact"" de ma carte ?"|https://www.cmso.com/reseau-bancaire-cooperatif/web/aide/faq?question=comment-activer-desactiver-paiement-contact-ma-carte-bancaire|"Vous pouvez activer ou désactiver la fonctionnalité ""sans contact"", gratuitement et à tout moment depuis votre espace client sur le site internet :  Dans le menu, cliquez sur ""MES MOYENS DE PAIEMENT"", sélectionnez ""Mes cartes"".   Sélectionnez la carte sur laquelle vous souhaitez activer ou désactiver le paiement sans contact.  Dans ""Options de la carte"", puis ""Paiement sans contact"", vous pouvez activer ou désactiver le paiement sans contact en cliquant sur le crayon.   À savoir :  Pour finaliser l'activation ou la désactivation de la fonctionnalité ""sans contact"", vous devez réaliser un retrait avec saisie du code confidentiel. Vous pouvez payer ""sans contact"" jusqu'à 50 €."
Comment contester un prélèvement ou un virement ?|https://www.cmso.com/reseau-bancaire-cooperatif/web/aide/faq?question=comment-contester-prelevement-un-virement|Si vous constatez un mouvement sur votre compte (prélèvement ou virement) que vous n'avez pas autorisé, prenez contact avec votre conseiller. Contrairement à la carte bancaire ou aux chèques/chéquier, vous ne pouvez pas faire opposition par vous-même.
Puis-je utiliser la carte virtuelle sur tous les sites internet ?|https://www.cmso.com/reseau-bancaire-cooperatif/web/aide/faq?question=puis-je-utiliser-numero-carte-virtuelle-tous-sites-internet|Non, sur certains sites internet, il convient d'utiliser le numéro de votre carte bancaire réelle.  Il s'agit, par exemple des sites de réservation de billets de train ou de chambres d'hôtel. Votre carte bancaire prouve ainsi votre identité ; pour le commerçant, il s'agit de s'assurer que vous paierez bien votre ticket de transport ou votre chambre d'hôtel.
Comment accéder en toute sécurité à mon espace client en ligne?|https://www.cmso.com/reseau-bancaire-cooperatif/web/aide/faq?question=comment-acceder-toute-securite-a-mon-espace-client-ligne|"Pour consulter vos comptes bancaires en toute sécurité, il est conseillé d'appliquer certaines règles :  Connectez-vous toujours à votre site bancaire depuis un ordinateur équipé d'un pare-feu et d'un anti-virus à jour. Evitez de vous connecter depuis un ordinateur public (exemple : cybercafé, salle de jeux, etc) : vous ne pouvez pas savoir si celui-ci est infecté ou non par un virus.  Contrôlez systématiquement que l'adresse de votre site bancaire commence bien par HTTPS://  Vérifiez l'authenticité et la validité du certificat de sécurité du site auquel vous accédez en cliquant sur le petit cadenas situé à côté de la barre d'adresse du navigateur avant même de saisir vos identifiant et mot de passe.  Si le mode d'authentification de votre site bancaire a subitement changé et que vous n'avez pas été informé au préalable, faites-vous confirmer ce changement en contactant l'assistance au : 0969 360 220.  Saisissez toujours votre mot de passe à l'abri des regards.  Pour quitter votre site bancaire, utilisez toujours le bouton ""Déconnexion"" ou ""Quitter"" mis à disposition."
Comment contacter le service de protection juridique Suravenir Assurances ?|https://www.cmso.com/reseau-bancaire-cooperatif/web/aide/faq?question=comment-contacter-le-service-de-protection-juridique|Si vous avez souscrit une protection juridique auprès de Suravenir Assurances, en cas de sinistre, vous pouvez joindre le service de protection juridique au numéro suivant : 0 970 809 386, du lundi au vendredi de 10h à 16h.
Comment être remboursé suite à un paiement avec Paylib ?|https://www.cmso.com/reseau-bancaire-cooperatif/web/aide/faq?question=comment-etre-rembourse-suite-un-paiement-paylib|Vous avez effectué un paiement avec Paylib et vous demandez un remboursement ? Vous n'avez rien de particulier à faire : le montant de la transaction sera automatiquement crédité sur le compte associé à votre carte bancaire.
Quelles sont les garanties d'assurance et d'assistance de ma carte quand je suis à l'étranger ?|https://www.cmso.com/reseau-bancaire-cooperatif/web/aide/faq?question=sont-garanties-assurance-dassistance-ma-carte-quand-suis-letranger-3011|"Selon votre type de carte, vous bénéficiez de niveaux de garanties d'assurance et d'assistance différents.  Consultez ces informations directement sur la notice de votre carte.  La notice est consultable en ligne : dans le menu, sélectionnez ""Comptes et Cartes"", puis ""Cartes bancaires"" et choisissez la carte qui vous intéresse."
Puis-je utiliser Virtualis sur Paypal ?|https://www.cmso.com/reseau-bancaire-cooperatif/web/aide/faq?question=puis-je-utiliser-virtualis-paypal|Oui, vous pouvez utiliser Virtualis sur Paypal. Deux situations sont possibles selon votre fréquence d'utilisation de Paypal : Vous utilisez régulièrement Paypal ? Nous vous conseillons d'utiliser un numéro Virtualis d'une durée de 24 mois sur lequel Paypal pourra prélever vos différents achats. Vous utilisez Paypal occasionnellement ? Vous pouvez utiliser un numéro différent à chaque fois.
